Date	Open	High	Low	Close*	Adj Close**	Volume
Aug 03, 2009	982.75	1,016.00	982.00	1,006.50	1,006.50	9,202,062
Jul 27, 2009	977.00	994.00	964.00	984.50	984.50	9,608,131
Jul 20, 2009	937.00	979.00	933.75	977.75	977.75	9,498,481
Jul 13, 2009	874.75	940.75	865.50	937.00	937.00	9,969,276
Jul 06, 2009	892.00	898.25	865.25	874.25	874.25	9,770,725
Jun 29, 2009	913.00	928.25	889.00	893.25	893.25	8,645,033
Jun 22, 2009	914.50	919.25	884.25	914.00	914.00	9,316,549
Jun 15, 2009	942.75	942.75	903.50	926.15	926.15	3,729,367
Jun 08, 2009	939.50	956.50	925.50	944.75	944.75	8,881,417
Jun 01, 2009	920.25	957.50	916.50	940.50	940.50	10,305,324
May 25, 2009	885.00	927.75	876.75	918.00	918.00	9,695,137
May 18, 2009	882.25	923.50	875.25	885.00	885.00	10,731,838
May 11, 2009	921.00	923.00	876.75	883.00	883.00	11,459,101
May 04, 2009	876.00	929.50	876.00	924.75	924.75	12,204,538
Apr 27, 2009	863.25	887.00	838.50	876.00	876.00	11,618,342
Apr 20, 2009	865.50	868.75	823.00	866.50	866.50	12,739,696
Apr 13, 2009	848.75	872.00	831.50	866.75	866.75	10,623,704
Apr 06, 2009	840.00	854.50	802.25	852.50	852.50	8,267,713
Mar 30, 2009	812.50	844.50	775.50	840.50	840.50	12,721,399
Mar 23, 2009	766.75	830.50	765.50	816.00	816.00	13,411,365
Mar 16, 2009	754.75	805.50	749.50	789.40	789.40	4,854,782
Mar 09, 2009	688.75	761.25	670.75	757.75	757.75	12,278,226
Mar 02, 2009	731.25	733.75	665.75	687.75	687.75	15,854,020
Feb 23, 2009	770.00	786.50	729.50	734.25	734.25	14,215,285
Feb 16, 2009	814.00	818.75	752.50	769.50	769.50	11,280,702
Feb 09, 2009	868.00	873.00	805.50	820.00	820.00	12,490,536
Feb 02, 2009	823.75	869.25	806.25	867.75	867.75	11,312,544
Jan 26, 2009	823.50	876.00	810.75	822.50	822.50	10,997,762
Jan 19, 2009	851.75	865.75	797.50	823.50	823.50	11,358,311
Jan 12, 2009	885.00	885.50	812.75	848.50	848.50	12,877,648
Jan 05, 2009	924.75	942.75	882.75	885.50	885.50	9,307,902
Dec 29, 2008	869.00	932.75	853.25	925.50	925.50	3,407,770
Dec 22, 2008	884.25	891.50	852.75	869.00	869.00	2,615,216
Dec 15, 2008	883.50	919.25	857.25	889.74	889.74	4,501,688
Dec 08, 2008	872.25	919.25	829.00	886.00	886.00	10,777,800
Dec 01, 2008	897.50	897.50	813.00	872.50	872.50	15,260,816
Nov 24, 2008	801.00	897.00	783.25	895.25	895.25	9,596,614
Nov 17, 2008	862.00	881.75	739.00	792.00	792.00	18,257,299
Nov 10, 2008	941.00	962.50	816.75	861.50	861.50	15,632,995
Nov 03, 2008	965.75	1,008.50	897.00	936.25	936.25	12,798,068
Oct 27, 2008	864.25	984.00	825.00	967.25	967.25	15,622,412
Oct 20, 2008	937.50	992.75	840.25	866.00	866.00	15,736,424
Oct 13, 2008	909.50	1,067.00	865.25	933.50	933.50	20,179,470
Oct 06, 2008	1,103.75	1,104.00	837.00	891.00	891.00	24,155,587
Sep 29, 2008	1,220.00	1,221.25	1,102.50	1,108.25	1,108.25	15,314,066
Sep 22, 2008	1,244.00	1,250.25	1,180.25	1,214.50	1,214.50	13,225,907
Sep 15, 2008	1,230.25	1,263.00	1,133.00	1,279.31	1,279.31	8,158,287
Sep 08, 2008	1,263.50	1,282.00	1,211.25	1,257.25	1,257.25	12,741,266
Sep 01, 2008	1,282.00	1,303.50	1,216.50	1,241.00	1,241.00	10,244,276
Aug 25, 2008	1,291.00	1,300.00	1,262.50	1,282.50	1,282.50	7,404,564
Aug 18, 2008	1,299.50	1,306.00	1,260.50	1,292.25	1,292.25	8,162,446
Aug 11, 2008	1,291.50	1,313.50	1,274.50	1,299.75	1,299.75	9,382,944
Aug 04, 2008	1,261.25	1,298.00	1,246.25	1,292.25	1,292.25	9,426,583
Jul 28, 2008	1,255.25	1,290.00	1,231.50	1,260.25	1,260.25	10,256,076
Jul 21, 2008	1,259.25	1,291.25	1,247.25	1,253.75	1,253.75	9,368,144
Jul 14, 2008	1,240.00	1,263.00	1,200.75	1,260.50	1,260.50	14,033,358
Jul 07, 2008	1,258.50	1,278.75	1,225.50	1,239.75	1,239.75	14,017,135
Jun 30, 2008	1,281.75	1,294.75	1,251.75	1,265.00	1,265.00	11,494,100
Jun 23, 2008	1,320.75	1,337.75	1,272.75	1,280.00	1,280.00	10,620,436
Jun 16, 2008	1,357.00	1,370.25	1,329.00	1,339.28	1,339.28	4,192,993
Jun 09, 2008	1,358.75	1,371.50	1,331.00	1,357.50	1,357.50	9,112,886
Jun 02, 2008	1,400.75	1,411.00	1,358.50	1,359.50	1,359.50	10,710,677
May 26, 2008	1,374.25	1,407.00	1,370.50	1,400.50	1,400.50	7,700,503
May 19, 2008	1,425.25	1,441.00	1,372.75	1,373.50	1,373.50	9,487,211
May 12, 2008	1,387.50	1,429.50	1,386.25	1,425.75	1,425.75	8,375,932
May 05, 2008	1,413.50	1,424.00	1,381.75	1,389.00	1,389.00	8,412,015
Apr 28, 2008	1,398.75	1,427.00	1,382.25	1,415.75	1,415.75	8,349,419
Apr 21, 2008	1,389.00	1,400.75	1,368.00	1,397.00	1,397.00	8,561,111
Apr 14, 2008	1,335.25	1,398.25	1,325.00	1,388.00	1,388.00	9,077,907
Apr 07, 2008	1,372.50	1,389.00	1,331.75	1,335.50	1,335.50	8,534,886
Mar 31, 2008	1,319.00	1,388.00	1,309.50	1,372.00	1,372.00	9,308,205
Mar 24, 2008	1,326.25	1,361.50	1,313.75	1,319.00	1,319.00	8,313,865
Mar 17, 2008	1,291.00	1,342.25	1,253.00	1,302.64	1,302.64	4,425,950
Mar 10, 2008	1,292.00	1,334.25	1,272.25	1,291.50	1,291.50	11,350,963
Mar 03, 2008	1,329.50	1,345.00	1,282.25	1,292.75	1,292.75	12,772,321
Feb 25, 2008	1,354.50	1,390.00	1,325.25	1,331.25	1,331.25	10,072,715
Feb 18, 2008	1,350.00	1,369.75	1,327.00	1,355.50	1,355.50	7,988,632
Feb 11, 2008	1,329.50	1,371.50	1,320.25	1,351.25	1,351.25	9,299,006
Feb 04, 2008	1,396.75	1,400.00	1,312.75	1,330.25	1,330.25	10,535,299
Jan 28, 2008	1,336.00	1,398.00	1,310.25	1,397.00	1,397.00	11,688,101
Jan 21, 2008	1,327.75	1,370.75	1,255.50	1,334.00	1,334.00	13,829,604
Jan 14, 2008	1,408.50	1,424.50	1,315.75	1,325.25	1,325.25	13,740,665
Jan 07, 2008	1,422.50	1,437.75	1,385.00	1,407.75	1,407.75	13,079,623
Dec 31, 2007	1,485.25	1,489.00	1,417.50	1,423.00	1,423.00	5,760,587
Dec 24, 2007	1,497.00	1,511.00	1,481.00	1,485.50	1,485.50	2,310,614
Dec 17, 2007	1,468.00	1,478.50	1,435.50	1,474.95	1,474.95	3,086,161
Dec 10, 2007	1,506.50	1,527.00	1,467.50	1,468.00	1,468.00	8,552,647
Dec 03, 2007	1,484.00	1,515.25	1,462.50	1,507.25	1,507.25	7,590,433
Nov 26, 2007	1,442.00	1,492.25	1,406.25	1,483.75	1,483.75	11,132,655
Nov 19, 2007	1,460.25	1,465.75	1,417.00	1,442.00	1,442.00	7,763,385
Nov 12, 2007	1,453.75	1,496.75	1,437.25	1,460.25	1,460.25	10,293,983
Nov 05, 2007	1,515.75	1,526.00	1,451.75	1,455.00	1,455.00	12,064,389
Oct 29, 2007	1,542.00	1,558.75	1,496.75	1,517.50	1,517.50	9,307,080
Oct 22, 2007	1,505.25	1,543.25	1,492.50	1,542.50	1,542.50	10,341,686
Oct 15, 2007	1,574.50	1,576.00	1,505.00	1,505.75	1,505.75	10,284,762
Oct 08, 2007	1,570.25	1,586.75	1,556.25	1,574.50	1,574.50	7,000,410
Oct 01, 2007	1,540.50	1,573.50	1,535.25	1,570.75	1,570.75	6,983,912
Sep 24, 2007	1,533.25	1,545.50	1,518.75	1,538.00	1,538.00	7,536,167
Sep 17, 2007	1,484.50	1,539.00	1,472.25	1,533.38	1,533.38	3,367,394
Sep 10, 2007	1,458.50	1,491.00	1,440.75	1,485.00	1,485.00	7,175,186
Sep 03, 2007	1,476.00	1,499.25	1,450.25	1,459.75	1,459.75	7,526,788
Aug 27, 2007	1,483.25	1,484.75	1,434.75	1,476.75	1,476.75	8,473,156
Aug 20, 2007	1,448.75	1,484.00	1,434.50	1,483.50	1,483.50	7,954,213
Aug 13, 2007	1,454.50	1,472.50	1,374.50	1,450.00	1,450.00	15,502,335
Aug 06, 2007	1,439.50	1,510.50	1,432.25	1,451.00	1,451.00	15,028,041
Jul 30, 2007	1,460.00	1,495.75	1,436.25	1,443.00	1,443.00	13,096,081
Jul 23, 2007	1,543.75	1,556.25	1,457.25	1,458.00	1,458.00	12,328,423
Jul 16, 2007	1,560.25	1,566.25	1,537.25	1,545.00	1,545.00	7,991,782
Jul 09, 2007	1,542.25	1,565.75	1,515.25	1,560.00	1,560.00	6,928,396
Jul 02, 2007	1,515.25	1,544.00	1,514.75	1,542.50	1,542.50	3,203,987
Jun 25, 2007	1,519.25	1,530.25	1,492.00	1,515.50	1,515.50	8,764,880
Jun 18, 2007	1,547.00	1,554.25	1,513.50	1,520.50	1,520.50	7,353,610
Jun 11, 2007	1,507.00	1,535.50	1,489.25	1,534.09	1,534.09	3,163,634
Jun 04, 2007	1,539.25	1,542.75	1,480.50	1,508.00	1,508.00	6,664,645
May 28, 2007	1,517.50	1,543.00	1,512.50	1,539.50	1,539.50	5,194,425
May 21, 2007	1,527.50	1,535.75	1,507.75	1,517.25	1,517.25	6,124,640
May 14, 2007	1,512.00	1,528.25	1,502.75	1,528.00	1,528.00	6,418,258
May 07, 2007	1,513.25	1,519.00	1,496.00	1,512.25	1,512.25	5,397,363
Apr 30, 2007	1,501.00	1,517.00	1,482.25	1,514.25	1,514.25	5,510,388
Apr 23, 2007	1,492.75	1,505.00	1,480.25	1,502.00	1,502.00	5,223,876
Apr 16, 2007	1,461.50	1,493.50	1,461.00	1,493.00	1,493.00	6,145,651
Apr 09, 2007	1,457.25	1,461.75	1,442.25	1,461.25	1,461.25	4,589,344
Apr 02, 2007	1,431.75	1,459.00	1,425.75	1,452.75	1,452.75	3,232,973
Mar 26, 2007	1,446.25	1,449.25	1,418.00	1,431.25	1,431.25	6,240,781
Mar 19, 2007	1,397.75	1,451.00	1,394.75	1,447.00	1,447.00	5,673,031
Mar 12, 2007	1,404.75	1,410.50	1,363.75	1,396.12	1,396.12	3,054,213
Mar 05, 2007	1,387.00	1,413.75	1,368.75	1,405.00	1,405.00	6,913,473
Feb 26, 2007	1,454.00	1,459.75	1,380.75	1,385.75	1,385.75	11,954,954
Feb 19, 2007	1,458.50	1,464.75	1,450.50	1,453.75	1,453.75	4,784,219
Feb 12, 2007	1,442.75	1,461.75	1,435.00	1,459.00	1,459.00	4,407,324
Feb 05, 2007	1,452.50	1,457.75	1,437.00	1,443.00	1,443.00	4,724,448
Jan 29, 2007	1,428.00	1,454.75	1,423.25	1,453.00	1,453.00	5,058,818
Jan 22, 2007	1,437.25	1,447.25	1,422.00	1,427.50	1,427.50	5,806,441
Jan 15, 2007	1,441.00	1,444.50	1,431.00	1,436.75	1,436.75	3,776,697
Jan 08, 2007	1,417.25	1,441.50	1,412.25	1,440.75	1,440.75	5,556,074
Jan 01, 2007	1,433.00	1,440.00	1,414.25	1,416.50	1,416.50	3,311,297
Dec 25, 2006	1,421.00	1,438.75	1,420.50	1,428.50	1,428.50	1,139,196
Dec 18, 2006	1,438.25	1,444.00	1,419.75	1,420.25	1,420.25	3,402,093
Dec 11, 2006	1,409.75	1,432.75	1,405.00	1,428.74	1,428.74	1,929,685
Dec 04, 2006	1,399.25	1,420.00	1,397.75	1,410.00	1,410.00	4,124,488
Nov 27, 2006	1,402.75	1,408.75	1,378.50	1,400.50	1,400.50	7,656,635
Nov 20, 2006	1,405.00	1,411.25	1,399.00	1,403.00	1,403.00	3,447,222
Nov 13, 2006	1,385.00	1,408.00	1,382.50	1,404.75	1,404.75	5,574,719
Nov 06, 2006	1,369.00	1,393.75	1,367.25	1,384.75	1,384.75	5,592,873
Oct 30, 2006	1,384.25	1,387.50	1,365.50	1,368.50	1,368.50	5,861,909
Oct 23, 2006	1,374.75	1,398.00	1,370.00	1,384.75	1,384.75	5,392,920
Oct 16, 2006	1,373.25	1,380.25	1,364.00	1,375.00	1,375.00	5,258,427
Oct 09, 2006	1,357.75	1,374.75	1,351.00	1,373.50	1,373.50	4,558,614
Oct 02, 2006	1,345.75	1,363.25	1,336.00	1,358.75	1,358.75	4,959,108
Sep 25, 2006	1,325.75	1,350.50	1,321.50	1,345.50	1,345.50	4,884,118
Sep 18, 2006	1,331.50	1,340.00	1,321.00	1,326.00	1,326.00	5,087,335
Sep 11, 2006	1,300.00	1,327.00	1,291.50	1,323.12	1,323.12	2,010,831
Sep 04, 2006	1,311.75	1,316.75	1,293.00	1,299.25	1,299.25	3,354,737
Aug 28, 2006	1,297.75	1,314.00	1,294.50	1,312.50	1,312.50	3,401,296
Aug 21, 2006	1,306.50	1,306.75	1,291.50	1,297.50	1,297.50	3,388,984
Aug 14, 2006	1,274.25	1,307.75	1,270.75	1,307.00	1,307.00	4,475,941
Aug 07, 2006	1,285.75	1,288.25	1,262.50	1,272.25	1,272.25	4,509,285
Jul 31, 2006	1,283.75	1,297.75	1,270.25	1,286.00	1,286.00	4,434,964
Jul 24, 2006	1,244.50	1,286.00	1,243.50	1,284.25	1,284.25	5,436,726
Jul 17, 2006	1,243.00	1,269.00	1,231.00	1,244.75	1,244.75	6,780,410
Jul 10, 2006	1,274.50	1,283.75	1,235.00	1,242.25	1,242.25	6,016,903
Jul 03, 2006	1,281.75	1,290.00	1,271.00	1,275.00	1,275.00	3,517,787
Jun 26, 2006	1,255.75	1,287.25	1,246.50	1,279.50	1,279.50	4,567,262
Jun 19, 2006	1,261.00	1,268.50	1,247.25	1,255.50	1,255.50	5,239,223
Jun 12, 2006	1,251.00	1,259.75	1,218.75	1,252.09	1,252.09	2,269,180
Jun 05, 2006	1,287.75	1,288.50	1,235.25	1,251.00	1,251.00	5,418,365
May 29, 2006	1,282.25	1,294.00	1,256.00	1,288.25	1,288.25	5,228,837
May 22, 2006	1,270.75	1,283.25	1,246.75	1,282.75	1,282.75	7,061,150
May 15, 2006	1,289.00	1,301.50	1,258.25	1,270.75	1,270.75	8,108,152
May 08, 2006	1,329.25	1,331.00	1,293.50	1,294.25	1,294.25	4,198,130
May 01, 2006	1,318.50	1,331.25	1,307.00	1,329.00	1,329.00	4,199,638
Apr 24, 2006	1,316.25	1,322.00	1,300.25	1,316.00	1,316.00	4,862,932
Apr 17, 2006	1,294.25	1,324.75	1,286.50	1,317.00	1,317.00	5,054,279
Apr 10, 2006	1,303.75	1,308.75	1,289.25	1,294.25	1,294.25	3,169,213
Apr 03, 2006	1,307.00	1,324.00	1,301.25	1,304.00	1,304.00	5,080,092
Mar 27, 2006	1,313.00	1,319.25	1,300.25	1,307.50	1,307.50	4,126,868
Mar 20, 2006	1,317.50	1,321.50	1,304.75	1,312.75	1,312.75	3,547,841
Mar 13, 2006	1,282.25	1,311.00	1,282.25	1,310.16	1,310.16	1,228,314
Mar 06, 2006	1,286.75	1,291.25	1,268.75	1,283.00	1,283.00	3,575,358
Feb 27, 2006	1,293.00	1,299.75	1,280.00	1,286.50	1,286.50	4,521,352
Feb 20, 2006	1,288.25	1,296.25	1,283.00	1,293.00	1,293.00	3,328,786
Feb 13, 2006	1,268.25	1,292.75	1,260.50	1,289.00	1,289.00	4,330,558
Feb 06, 2006	1,265.75	1,277.75	1,255.75	1,268.25	1,268.25	4,301,371
Jan 30, 2006	1,289.00	1,291.75	1,263.50	1,265.50	1,265.50	4,670,064
Jan 23, 2006	1,265.25	1,290.50	1,262.25	1,289.25	1,289.25	4,962,969
Jan 16, 2006	1,292.75	1,295.25	1,264.25	1,264.75	1,264.75	5,207,065
Jan 09, 2006	1,291.25	1,301.00	1,287.75	1,292.75	1,292.75	4,029,663
Jan 02, 2006	1,255.25	1,293.00	1,251.50	1,291.75	1,291.75	3,711,888
Dec 26, 2005	1,277.00	1,281.00	1,251.25	1,254.75	1,254.75	1,820,326
Dec 19, 2005	1,275.25	1,279.75	1,264.75	1,276.50	1,276.50	2,755,589
Dec 12, 2005	1,260.00	1,277.00	1,255.75	1,274.84	1,274.84	1,354,435
Dec 05, 2005	1,266.00	1,274.50	1,251.25	1,259.25	1,259.25	3,324,262
Nov 28, 2005	1,269.75	1,273.00	1,250.50	1,266.00	1,266.00	4,249,385
Nov 21, 2005	1,250.25	1,273.00	1,248.50	1,270.00	1,270.00	3,129,208
Nov 14, 2005	1,238.00	1,252.25	1,228.50	1,250.25	1,250.25	3,851,938
Nov 07, 2005	1,222.50	1,238.75	1,217.25	1,238.00	1,238.00	3,584,764
Oct 31, 2005	1,199.75	1,227.75	1,199.50	1,222.00	1,222.00	4,584,610
Oct 24, 2005	1,183.75	1,207.25	1,179.50	1,199.75	1,199.75	4,956,614
Oct 17, 2005	1,189.75	1,201.00	1,173.75	1,183.75	1,183.75	5,898,755
Oct 10, 2005	1,199.50	1,204.50	1,171.75	1,190.00	1,190.00	5,387,381
Oct 03, 2005	1,235.25	1,239.00	1,185.75	1,200.00	1,200.00	5,636,703
Sep 26, 2005	1,224.00	1,236.00	1,216.00	1,234.25	1,234.25	4,321,434
Sep 19, 2005	1,242.50	1,243.00	1,210.75	1,220.50	1,220.50	4,326,982
Sep 12, 2005	1,242.25	1,244.50	1,224.75	1,232.79	1,232.79	1,416,591
Sep 05, 2005	1,219.50	1,243.75	1,219.25	1,242.00	1,242.00	2,132,853
Aug 29, 2005	1,203.25	1,228.75	1,194.00	1,219.75	1,219.75	5,115,077
Aug 22, 2005	1,223.25	1,231.00	1,204.75	1,206.00	1,206.00	3,940,809
Aug 15, 2005	1,230.75	1,239.00	1,216.75	1,223.75	1,223.75	3,466,152
Aug 08, 2005	1,229.75	1,245.25	1,224.25	1,231.00	1,231.00	3,697,654
Aug 01, 2005	1,239.25	1,248.50	1,227.25	1,229.75	1,229.75	3,076,878
Jul 25, 2005	1,236.75	1,248.75	1,230.50	1,236.75	1,236.75	3,059,702
Jul 18, 2005	1,230.50	1,246.00	1,224.00	1,237.00	1,237.00	3,619,306
Jul 11, 2005	1,216.50	1,237.50	1,215.50	1,231.25	1,231.25	3,416,134
Jul 04, 2005	1,200.00	1,217.25	1,170.75	1,216.50	1,216.50	3,684,599
Jun 27, 2005	1,195.50	1,208.75	1,192.50	1,200.00	1,200.00	3,281,260
Jun 20, 2005	1,220.50	1,225.00	1,193.25	1,195.75	1,195.75	3,342,898
Jun 13, 2005	1,199.00	1,217.50	1,194.75	1,222.68	1,222.68	1,269,996
Jun 06, 2005	1,198.25	1,209.75	1,191.25	1,199.00	1,199.00	2,858,865
May 30, 2005	1,200.00	1,207.00	1,191.50	1,198.50	1,198.50	3,158,489
May 23, 2005	1,190.75	1,200.50	1,186.25	1,200.25	1,200.25	2,683,743
May 16, 2005	1,156.75	1,193.00	1,154.75	1,190.25	1,190.25	3,901,738
May 09, 2005	1,172.50	1,180.75	1,146.75	1,156.75	1,156.75	4,957,069
May 02, 2005	1,157.75	1,182.25	1,155.50	1,171.25	1,171.25	4,300,201
Apr 25, 2005	1,157.00	1,166.25	1,140.25	1,158.50	1,158.50	4,362,920
Apr 18, 2005	1,144.00	1,163.75	1,135.75	1,157.25	1,157.25	5,349,888
Apr 11, 2005	1,182.75	1,193.25	1,143.00	1,143.50	1,143.50	5,561,276
Apr 04, 2005	1,177.25	1,195.75	1,170.75	1,183.50	1,183.50	3,798,983
Mar 28, 2005	1,176.00	1,193.50	1,166.75	1,177.75	1,177.75	4,117,113
Mar 21, 2005	1,191.50	1,193.75	1,168.75	1,175.50	1,175.50	3,047,216
Mar 14, 2005	1,201.50	1,211.75	1,185.50	1,190.70	1,190.70	1,175,697
Mar 07, 2005	1,225.75	1,229.75	1,198.00	1,201.00	1,201.00	2,922,505
Feb 28, 2005	1,212.00	1,225.75	1,198.25	1,224.25	1,224.25	3,769,012
Feb 21, 2005	1,203.00	1,213.25	1,183.50	1,212.00	1,212.00	3,118,792
Feb 14, 2005	1,207.75	1,213.50	1,197.50	1,202.25	1,202.25	3,162,081
Feb 07, 2005	1,202.75	1,210.00	1,191.75	1,207.00	1,207.00	3,006,133
Jan 31, 2005	1,176.75	1,204.50	1,176.75	1,202.00	1,202.00	3,133,049
Jan 24, 2005	1,170.00	1,178.00	1,164.25	1,174.75	1,174.75	3,908,609
Jan 17, 2005	1,185.00	1,197.75	1,167.25	1,168.50	1,168.50	3,337,887
Jan 10, 2005	1,187.00	1,196.75	1,176.25	1,183.75	1,183.75	3,681,796
Jan 03, 2005	1,213.50	1,221.25	1,182.75	1,186.25	1,186.25	3,842,222
Dec 27, 2004	1,212.25	1,219.75	1,207.25	1,213.75	1,213.75	1,214,885
Dec 20, 2004	1,197.50	1,216.50	1,195.25	1,211.75	1,211.75	1,616,801
Dec 13, 2004	1,189.50	1,208.25	1,189.50	1,190.45	1,190.45	1,145,720
Dec 06, 2004	1,189.25	1,193.50	1,173.50	1,189.75	1,189.75	2,505,898
Nov 29, 2004	1,180.50	1,198.50	1,172.25	1,189.25	1,189.25	3,752,140
Nov 22, 2004	1,172.00	1,187.00	1,166.50	1,180.75	1,180.75	2,409,170
Nov 15, 2004	1,183.00	1,189.75	1,169.25	1,172.25	1,172.25	3,367,124
Nov 08, 2004	1,167.00	1,184.75	1,162.25	1,182.75	1,182.75	2,948,665
Nov 01, 2004	1,127.50	1,171.75	1,126.25	1,167.75	1,167.75	4,038,319
Oct 25, 2004	1,095.50	1,132.00	1,088.00	1,130.25	1,130.25	3,726,320
Oct 18, 2004	1,108.75	1,118.50	1,093.75	1,096.00	1,096.00	3,857,434
Oct 11, 2004	1,122.00	1,127.50	1,102.00	1,108.25	1,108.25	3,389,719
Oct 04, 2004	1,131.50	1,143.75	1,120.25	1,122.00	1,122.00	2,961,899
Sep 27, 2004	1,111.25	1,133.50	1,101.25	1,133.25	1,133.25	3,058,086
Sep 20, 2004	1,128.75	1,132.50	1,107.00	1,111.50	1,111.50	2,902,151
Sep 13, 2004	1,123.50	1,130.25	1,119.50	1,127.02	1,127.02	788,171
Sep 06, 2004	1,114.75	1,125.50	1,113.50	1,123.25	1,123.25	2,127,124
Aug 30, 2004	1,107.50	1,121.25	1,094.25	1,114.50	1,114.50	2,620,808
Aug 23, 2004	1,097.50	1,109.75	1,092.25	1,108.25	1,108.25	2,348,518
Aug 16, 2004	1,065.50	1,100.50	1,061.00	1,098.75	1,098.75	3,112,166
Aug 09, 2004	1,064.25	1,078.75	1,060.00	1,066.25	1,066.25	3,077,755
Aug 02, 2004	1,098.00	1,108.25	1,060.75	1,063.50	1,063.50	3,359,328
