Date	Open	High	Low	Close*	Adj Close**	Volume
Oct 26, 2009	17.390	17.390	16.231	16.246	16.246	119
Oct 19, 2009	17.610	17.810	17.530	17.711	17.711	199
Oct 12, 2009	17.845	17.893	17.405	17.405	17.405	9
Oct 05, 2009	16.190	17.800	16.165	17.675	17.675	24
Sep 28, 2009	16.050	16.630	16.035	16.208	16.208	100
Sep 21, 2009	16.700	17.275	16.000	16.038	16.038	238
Sep 14, 2009	16.530	17.555	16.395	17.043	17.043	478
Sep 07, 2009	16.225	16.965	16.115	16.676	16.676	839
Aug 31, 2009	14.740	16.300	14.535	16.263	16.263	5,063
Aug 24, 2009	14.155	14.865	14.155	14.784	14.784	43,166
Aug 17, 2009	13.971	14.260	13.610	14.160	14.160	103
Aug 10, 2009	14.348	15.100	14.348	14.715	14.715	59
Aug 03, 2009	14.020	14.910	14.020	14.661	14.661	34
Jul 27, 2009	13.895	14.050	13.265	13.933	13.933	141
Jul 20, 2009	13.450	13.820	13.450	13.870	13.870	149
Jul 13, 2009	12.665	13.398	12.480	13.398	13.398	589
Jul 06, 2009	13.415	13.415	12.575	12.637	12.637	1,241
Jun 29, 2009	14.080	14.125	13.280	13.393	13.393	15,055
Jun 22, 2009	13.692	14.165	13.692	14.117	14.117	29,850
Jun 15, 2009	14.665	14.680	14.165	14.189	14.189	710
Jun 08, 2009	15.280	15.500	14.790	14.865	14.865	83
Jun 01, 2009	15.850	15.945	15.205	15.376	15.376	264
May 25, 2009	14.690	15.750	14.410	15.600	15.600	530
May 18, 2009	13.780	14.760	13.760	14.683	14.683	391
May 11, 2009	14.020	14.285	13.735	13.990	13.990	467
May 04, 2009	12.465	14.065	12.425	13.935	13.935	1,228
Apr 27, 2009	12.950	12.950	12.040	12.480	12.480	48,658
Apr 20, 2009	12.100	12.915	12.035	12.915	12.915	36
Apr 13, 2009	12.720	12.915	11.785	11.785	11.785	38
Apr 06, 2009	12.485	12.510	12.100	12.325	12.325	184
Mar 30, 2009	13.340	13.345	12.630	12.725	12.725	254
Mar 23, 2009	13.750	13.862	13.145	13.251	13.251	291
Mar 16, 2009	13.000	13.827	11.940	13.827	13.827	1,207
Mar 09, 2009	13.295	13.385	12.500	13.230	13.230	1,007
Mar 02, 2009	13.090	13.500	12.455	13.323	13.323	3,283
Feb 23, 2009	14.448	14.448	12.795	13.085	13.085	69,339
Feb 16, 2009	13.850	14.488	13.850	14.488	14.488	188
Feb 09, 2009	13.005	13.620	12.880	13.620	13.620	178
Feb 02, 2009	12.500	13.155	12.270	13.155	13.155	151
Jan 26, 2009	12.100	12.590	11.890	12.560	12.560	100
Jan 19, 2009	11.000	11.932	11.000	11.932	11.932	511
Jan 12, 2009	10.725	11.250	10.370	11.195	11.195	252
Jan 05, 2009	10.920	11.485	10.880	11.295	11.295	450
Dec 29, 2008	10.965	11.525	10.780	11.465	11.465	343
Dec 22, 2008	10.829	10.829	10.250	10.503	10.503	104
Dec 15, 2008	10.390	11.410	10.300	10.819	10.819	435
Dec 08, 2008	10.235	10.445	9.650	10.199	10.199	307
Dec 01, 2008	10.240	10.250	9.135	9.401	9.401	2,146
Nov 24, 2008	10.225	10.455	10.080	10.185	10.185	81,414
Nov 17, 2008	9.330	9.590	8.875	9.480	9.480	62
Nov 10, 2008	10.450	10.450	8.830	9.490	9.490	77
Nov 03, 2008	9.750	10.455	9.750	9.963	9.963	86
Oct 27, 2008	9.025	9.920	8.780	9.730	9.730	87
Oct 20, 2008	9.610	10.140	9.010	9.295	9.295	501
Oct 13, 2008	10.450	11.035	9.115	9.310	9.310	413
Oct 06, 2008	11.380	11.920	9.570	10.545	10.545	339
Sep 29, 2008	12.975	13.215	10.860	11.270	11.270	280
Sep 22, 2008	13.400	13.735	13.170	13.458	13.458	295
Sep 15, 2008	10.795	12.830	10.460	12.425	12.425	514
Sep 08, 2008	12.410	12.675	10.280	10.735	10.735	967
Sep 01, 2008	13.770	13.770	12.095	12.245	12.245	3,939
Aug 25, 2008	13.365	14.030	13.365	13.607	13.607	61,199
Aug 18, 2008	13.087	13.615	12.990	13.470	13.470	27
Aug 11, 2008	14.630	14.865	12.800	12.801	12.801	43
Aug 04, 2008	17.103	17.103	15.260	15.303	15.303	55
Jul 28, 2008	17.515	17.735	16.830	17.481	17.481	212
Jul 21, 2008	18.235	18.600	17.246	17.325	17.325	613
Jul 14, 2008	18.805	19.375	18.180	18.135	18.135	402
Jul 07, 2008	18.120	18.790	17.520	18.745	18.745	1,137
Jun 30, 2008	17.570	18.410	17.220	18.055	18.055	2,836
Jun 23, 2008	16.782	17.660	16.499	17.620	17.620	72,895
Jun 16, 2008	16.840	17.665	16.840	17.387	17.387	29
Jun 09, 2008	17.260	17.430	16.463	16.540	16.540	26
Jun 02, 2008	16.874	17.397	16.580	17.397	17.397	32
May 26, 2008	18.285	18.290	16.530	16.827	16.827	523
May 19, 2008	17.160	18.210	17.005	18.241	18.241	251
May 12, 2008	16.755	17.300	16.520	16.904	16.904	403
May 05, 2008	16.510	17.000	16.450	16.843	16.843	1,277
Apr 28, 2008	17.011	17.035	15.995	16.381	16.381	56,312
Apr 21, 2008	17.342	17.698	16.565	16.846	16.846	-
Apr 14, 2008	17.768	18.305	17.768	17.802	17.802	-
Apr 07, 2008	18.087	18.170	17.570	17.668	17.668	88
Mar 31, 2008	18.125	18.125	16.455	17.722	17.722	220
Mar 24, 2008	17.190	18.340	16.870	17.900	17.900	344
Mar 17, 2008	21.005	21.185	16.770	16.805	16.805	828
Mar 10, 2008	20.220	20.830	19.335	20.574	20.574	726
Mar 03, 2008	19.780	21.100	19.400	20.158	20.158	3,290
Feb 25, 2008	18.010	19.925	17.915	19.808	19.808	85,739
Feb 18, 2008	17.160	18.025	17.050	18.025	18.025	58
Feb 11, 2008	17.433	17.580	17.098	17.098	17.098	230
Feb 04, 2008	16.740	17.050	16.445	17.075	17.075	418
Jan 28, 2008	16.690	16.890	16.690	16.824	16.824	545
Jan 21, 2008	15.515	16.428	15.510	16.428	16.428	726
Jan 14, 2008	16.325	16.325	15.807	16.138	16.138	274
Jan 07, 2008	15.185	16.273	15.185	16.273	16.273	172
Dec 31, 2007	14.797	15.340	14.797	15.346	15.346	440
Dec 24, 2007	14.520	14.825	14.520	14.770	14.770	174
Dec 17, 2007	13.600	14.385	13.600	14.346	14.346	238
Dec 10, 2007	14.340	14.740	13.750	13.826	13.826	389
Dec 03, 2007	13.960	14.500	13.760	14.325	14.325	2,549
Nov 26, 2007	14.835	14.835	13.760	13.963	13.963	65,260
Nov 19, 2007	14.136	14.715	14.136	14.715	14.715	3
Nov 12, 2007	14.735	15.029	14.400	14.483	14.483	16
Nov 05, 2007	14.740	15.499	14.700	15.499	15.499	633
Oct 29, 2007	14.365	14.546	14.060	14.546	14.546	69
Oct 22, 2007	13.475	14.212	13.475	14.212	14.212	24
Oct 15, 2007	13.757	13.865	13.562	13.553	13.553	10
Oct 08, 2007	13.250	13.855	13.250	13.803	13.803	3
Oct 01, 2007	13.710	13.710	13.205	13.379	13.379	77
Sep 24, 2007	13.490	13.815	13.400	13.794	13.794	153
Sep 17, 2007	12.595	13.485	12.595	13.474	13.474	913
Sep 10, 2007	12.535	12.745	12.400	12.544	12.544	518
Sep 03, 2007	12.095	12.565	12.000	12.592	12.592	2,048
Aug 27, 2007	11.752	12.110	11.725	12.063	12.063	49,833
Aug 20, 2007	11.709	11.925	11.489	11.925	11.925	-
Aug 13, 2007	12.812	12.812	11.465	11.772	11.772	14
Aug 06, 2007	12.977	13.118	12.655	12.825	12.825	80
Jul 30, 2007	12.760	12.955	12.760	13.100	13.100	22
Jul 23, 2007	13.255	13.420	12.615	12.643	12.643	354
Jul 16, 2007	13.055	13.385	12.920	13.315	13.315	431
Jul 09, 2007	12.660	13.100	12.660	13.011	13.011	455
Jul 02, 2007	12.405	12.730	12.405	12.648	12.648	3,054
Jun 25, 2007	12.866	12.866	12.210	12.353	12.353	55,172
Jun 18, 2007	13.335	13.335	13.008	13.008	13.008	4
Jun 11, 2007	13.115	13.234	12.995	13.234	13.234	213
Jun 04, 2007	13.765	13.765	12.999	12.999	12.999	78
May 28, 2007	13.060	13.681	13.040	13.681	13.681	174
May 21, 2007	12.880	13.110	12.852	12.935	12.935	217
May 14, 2007	13.225	13.225	12.785	12.926	12.926	335
May 07, 2007	13.520	13.560	12.970	13.210	13.210	398
Apr 30, 2007	13.445	13.585	13.000	13.415	13.415	2,700
Apr 23, 2007	14.033	14.033	13.230	13.443	13.443	64,636
Apr 16, 2007	13.995	13.995	13.716	13.938	13.938	346
Apr 09, 2007	13.766	14.100	13.766	14.058	14.058	60
Apr 02, 2007	13.100	13.694	13.020	13.694	13.694	4
Mar 26, 2007	13.320	13.470	13.160	13.390	13.390	529
Mar 19, 2007	13.110	13.403	13.110	13.152	13.152	553
Mar 12, 2007	12.885	13.120	12.640	13.127	13.127	325
Mar 05, 2007	12.860	13.120	12.470	12.870	12.870	703
Feb 26, 2007	14.690	14.720	12.705	12.845	12.845	55,371
Feb 19, 2007	13.940	14.650	13.812	14.589	14.589	2
Feb 12, 2007	13.679	13.940	13.679	13.970	13.970	2
Feb 05, 2007	13.515	13.810	13.515	13.879	13.879	79
Jan 29, 2007	13.190	13.620	13.190	13.327	13.327	132
Jan 22, 2007	12.865	13.430	12.855	13.310	13.310	189
Jan 15, 2007	12.540	12.813	12.540	12.845	12.845	245
Jan 08, 2007	12.250	12.798	12.200	12.798	12.798	215
Jan 01, 2007	12.818	12.818	12.130	12.130	12.130	370
Dec 25, 2006	12.620	12.880	12.600	12.818	12.818	239
Dec 18, 2006	12.800	12.800	12.230	12.508	12.508	408
Dec 11, 2006	13.715	13.880	12.820	12.823	12.823	844
Dec 04, 2006	14.050	14.140	13.500	13.719	13.719	773
Nov 27, 2006	13.485	14.020	13.485	14.006	14.006	37,614
Nov 20, 2006	12.721	13.072	12.721	13.030	13.030	350
Nov 13, 2006	12.865	12.922	12.779	12.779	12.779	382
Nov 06, 2006	12.713	13.077	12.507	13.077	13.077	128
Oct 30, 2006	12.195	12.598	12.195	12.585	12.585	458
Oct 23, 2006	11.600	12.170	11.600	12.015	12.015	229
Oct 16, 2006	11.828	12.085	11.698	11.890	11.890	296
Oct 09, 2006	11.330	11.598	11.135	11.598	11.598	4
Oct 02, 2006	11.550	11.550	10.705	11.085	11.085	32
Sep 25, 2006	11.217	11.645	11.217	11.450	11.450	63
Sep 18, 2006	10.950	11.240	10.830	11.202	11.202	68
Sep 11, 2006	11.805	11.805	10.450	10.760	10.760	370
Sep 04, 2006	12.970	13.260	11.980	12.163	12.163	2,491
Aug 28, 2006	12.014	13.000	12.014	12.970	12.970	35,256
Aug 21, 2006	12.325	12.498	12.245	12.359	12.359	210
Aug 14, 2006	12.128	12.259	11.973	12.010	12.010	481
Aug 07, 2006	12.223	12.530	11.853	11.853	11.853	574
Jul 31, 2006	11.325	12.440	11.325	12.440	12.440	231
Jul 24, 2006	10.760	11.450	10.760	11.320	11.320	381
Jul 17, 2006	11.610	11.670	10.455	10.785	10.785	310
Jul 10, 2006	11.145	11.780	10.945	11.450	11.450	327
Jul 03, 2006	10.833	11.540	10.833	11.325	11.325	2,315
Jun 26, 2006	10.229	11.050	10.130	10.910	10.910	35,976
Jun 19, 2006	9.949	10.400	9.870	10.271	10.271	294
Jun 12, 2006	11.035	11.035	9.595	10.110	10.110	120
Jun 05, 2006	12.100	12.245	11.042	11.177	11.177	409
May 29, 2006	13.050	13.050	11.850	12.035	12.035	222
May 22, 2006	12.280	13.100	12.200	12.675	12.675	1,572
May 15, 2006	13.280	13.680	12.000	12.277	12.277	596
May 08, 2006	13.875	14.950	13.340	14.146	14.146	1,411
May 01, 2006	13.760	14.300	13.000	13.792	13.792	3,156
Apr 24, 2006	11.772	13.760	11.772	13.510	13.510	52,191
Apr 17, 2006	13.200	14.499	12.510	12.965	12.965	1,001
Apr 10, 2006	12.300	12.945	12.300	12.828	12.828	88
Apr 03, 2006	11.630	12.120	11.630	12.035	12.035	305
Mar 27, 2006	10.860	11.620	10.790	11.480	11.480	686
Mar 20, 2006	10.370	10.740	10.170	10.688	10.688	456
Mar 13, 2006	9.915	10.450	9.900	10.306	10.306	669
Mar 06, 2006	10.120	10.220	9.640	9.895	9.895	1,449
Feb 27, 2006	9.710	10.225	9.520	10.161	10.161	22,644
Feb 20, 2006	9.536	9.733	9.462	9.733	9.733	29,220
Feb 13, 2006	9.290	9.408	9.100	9.408	9.408	108
Feb 06, 2006	9.728	9.728	9.350	9.360	9.360	69
Jan 30, 2006	9.660	9.870	9.660	9.730	9.730	81
Jan 23, 2006	8.900	9.650	8.900	9.566	9.566	667
Jan 16, 2006	9.040	9.080	8.805	8.880	8.880	134
Jan 09, 2006	9.120	9.240	8.900	9.112	9.112	99
Jan 02, 2006	9.030	9.112	8.809	9.112	9.112	185
Dec 26, 2005	8.590	8.950	8.590	8.820	8.820	415
Dec 19, 2005	8.605	8.605	8.260	8.569	8.569	166
Dec 12, 2005	9.000	9.170	8.355	8.521	8.521	766
Dec 05, 2005	8.570	9.030	8.500	9.000	9.000	1,672
Nov 28, 2005	8.300	8.600	8.175	8.544	8.544	45,599
Nov 21, 2005	8.121	8.165	8.121	8.125	8.125	100
Nov 14, 2005	7.764	8.087	7.764	8.053	8.053	200
Nov 07, 2005	7.579	7.739	7.579	7.739	7.739	80
Oct 31, 2005	7.550	7.597	7.400	7.547	7.547	119
Oct 24, 2005	7.668	7.825	7.668	7.790	7.790	-
Oct 17, 2005	7.827	7.827	7.595	7.655	7.655	168
Oct 10, 2005	7.799	7.825	7.620	7.814	7.814	310
Oct 03, 2005	7.403	7.725	7.375	7.725	7.725	114
Sep 26, 2005	7.290	7.493	7.271	7.458	7.458	443
Sep 19, 2005	7.350	7.390	7.230	7.273	7.273	488
Sep 12, 2005	7.030	7.229	6.900	7.229	7.229	523
Sep 05, 2005	7.000	7.090	6.955	7.003	7.003	344
Aug 29, 2005	6.730	7.035	6.691	7.000	7.000	3,147
Aug 22, 2005	7.054	7.054	6.740	6.740	6.740	12
Aug 15, 2005	6.920	7.033	6.920	7.000	7.000	26
Aug 08, 2005	6.996	7.169	6.996	7.076	7.076	135
Aug 01, 2005	7.281	7.284	7.137	7.137	7.137	410
Jul 25, 2005	7.100	7.238	6.950	7.238	7.238	479
Jul 18, 2005	6.940	7.150	6.940	7.086	7.086	189
Jul 11, 2005	7.040	7.100	6.900	6.956	6.956	466
Jul 04, 2005	6.870	7.050	6.810	6.994	6.994	661
Jun 27, 2005	7.240	7.240	6.840	6.851	6.851	2,577
Jun 20, 2005	7.297	7.297	7.235	7.278	7.278	2
Jun 13, 2005	7.253	7.360	7.253	7.330	7.330	4
Jun 06, 2005	7.521	7.521	7.253	7.276	7.276	966
May 30, 2005	7.444	7.580	7.444	7.490	7.490	254
May 23, 2005	6.965	7.302	6.950	7.302	7.302	123
May 16, 2005	6.890	7.185	6.890	6.935	6.935	427
May 09, 2005	6.980	7.140	6.890	6.925	6.925	430
May 02, 2005	6.925	7.080	6.770	6.952	6.952	3,572
Apr 25, 2005	7.256	7.256	6.902	6.902	6.902	3,866
Apr 18, 2005	7.041	7.333	7.041	7.271	7.271	16
Apr 11, 2005	7.251	7.251	7.018	7.018	7.018	10
Apr 04, 2005	7.020	7.161	7.020	7.161	7.161	162
Mar 28, 2005	6.900	7.191	6.860	6.990	6.990	153
Mar 21, 2005	7.380	7.380	6.930	6.933	6.933	806
Mar 14, 2005	7.460	7.460	7.290	7.377	7.377	1,078
Mar 07, 2005	7.365	7.640	7.290	7.535	7.535	470
Feb 28, 2005	7.320	7.420	7.100	7.349	7.349	9,819
Feb 21, 2005	7.517	7.517	7.190	7.291	7.291	52,061
Feb 14, 2005	7.210	7.413	7.210	7.413	7.413	6
Feb 07, 2005	6.520	7.201	6.520	7.201	7.201	2
Jan 31, 2005	6.737	6.740	6.625	6.625	6.625	-
Jan 24, 2005	6.790	6.890	6.670	6.785	6.785	8
Jan 17, 2005	6.640	6.797	6.543	6.797	6.797	-
Jan 10, 2005	6.430	6.730	6.415	6.580	6.580	210
Jan 03, 2005	6.740	6.740	6.415	6.429	6.429	271
Dec 27, 2004	7.065	7.065	6.797	6.807	6.807	154
Dec 20, 2004	6.845	6.940	6.803	6.883	6.883	32
Dec 13, 2004	6.700	6.940	6.600	6.766	6.766	345
Dec 06, 2004	8.020	8.020	6.605	6.706	6.706	1,744
Nov 29, 2004	7.640	8.190	7.605	7.996	7.996	30,017
Nov 22, 2004	7.580	7.612	7.553	7.612	7.612	25,939
Nov 15, 2004	7.567	7.662	7.549	7.597	7.597	-
Nov 08, 2004	7.477	7.615	7.412	7.615	7.615	-
Nov 01, 2004	7.317	7.493	7.007	7.493	7.493	-
Oct 25, 2004	7.361	7.361	7.179	7.292	7.292	239
Oct 18, 2004	6.968	7.333	6.968	7.314	7.314	342
Oct 11, 2004	7.230	7.230	6.878	7.091	7.091	66
Oct 04, 2004	6.740	7.273	6.740	7.273	7.273	55
Sep 27, 2004	6.420	6.918	6.420	6.918	6.918	79
Sep 20, 2004	6.230	6.646	6.220	6.405	6.405	115
Sep 13, 2004	6.110	6.305	6.080	6.259	6.259	172
Sep 06, 2004	6.585	6.585	6.065	6.133	6.133	744
Aug 30, 2004	6.605	6.840	6.500	6.553	6.553	16,278
Aug 23, 2004	6.741	6.741	6.574	6.588	6.588	19,830
Aug 16, 2004	6.730	6.900	6.723	6.866	6.866	8
Aug 09, 2004	6.729	6.729	6.519	6.617	6.617	16
Aug 02, 2004	6.610	6.767	6.610	6.767	6.767	9
Jul 26, 2004	6.310	6.550	6.160	6.550	6.550	103
Jul 19, 2004	6.690	6.690	6.260	6.334	6.334	207
Jul 12, 2004	6.550	6.750	6.280	6.712	6.712	268
Jul 05, 2004	6.010	6.540	5.900	6.461	6.461	1,169
Jun 28, 2004	5.897	6.050	5.730	5.998	5.998	40,156
Jun 21, 2004	5.858	6.173	5.858	6.125	6.125	-
Jun 14, 2004	5.655	5.981	5.655	5.981	5.981	20
Jun 07, 2004	5.894	5.894	5.628	5.745	5.745	51
May 31, 2004	6.050	6.050	5.728	5.803	5.803	-
May 24, 2004	5.835	6.190	5.835	6.105	6.105	47
May 17, 2004	5.820	5.925	5.668	5.863	5.863	267
May 10, 2004	5.555	5.756	5.495	5.721	5.721	537
May 03, 2004	6.070	6.160	5.570	5.589	5.589	1,133
Apr 26, 2004	6.168	6.230	5.545	6.078	6.078	47,179
Apr 19, 2004	7.205	7.205	6.023	6.158	6.158	30
Apr 12, 2004	8.105	8.105	7.000	7.140	7.140	11
Apr 05, 2004	8.108	8.211	8.085	8.085	8.085	624
Mar 29, 2004	7.700	8.146	7.615	8.146	8.146	115
Mar 22, 2004	7.710	7.750	7.510	7.707	7.707	353
Mar 15, 2004	7.055	7.590	7.055	7.551	7.551	136
Mar 08, 2004	6.945	7.260	6.890	7.051	7.051	885
Mar 01, 2004	6.700	7.020	6.570	6.981	6.981	3,438
Feb 23, 2004	6.487	6.780	6.300	6.696	6.696	51,179
Feb 16, 2004	6.777	6.777	6.530	6.530	6.530	80
Feb 09, 2004	6.270	6.617	6.270	6.579	6.579	26
Feb 02, 2004	6.040	6.280	6.040	6.275	6.275	277
Jan 26, 2004	6.300	6.625	6.226	6.246	6.246	89
Jan 19, 2004	6.360	6.360	6.200	6.355	6.355	202
Jan 12, 2004	6.660	6.670	6.205	6.322	6.322	147
Jan 05, 2004	6.200	6.485	6.150	6.485	6.485	55
Dec 29, 2003	5.880	5.983	5.880	5.953	5.953	30
Dec 22, 2003	5.720	5.790	5.709	5.780	5.780	101
Dec 15, 2003	5.600	5.725	5.580	5.722	5.722	194
Dec 08, 2003	5.490	5.690	5.470	5.622	5.622	700
Dec 01, 2003	5.360	5.550	5.355	5.472	5.472	2,529
Nov 24, 2003	5.280	5.390	5.190	5.355	5.355	64,540
Nov 17, 2003	5.223	5.363	5.223	5.291	5.291	100
Nov 10, 2003	5.055	5.411	5.055	5.411	5.411	100
Nov 03, 2003	4.921	5.052	4.921	5.052	5.052	50
Oct 27, 2003	5.187	5.187	5.059	5.059	5.059	36
Oct 20, 2003	5.000	5.170	5.000	5.160	5.160	74
Oct 13, 2003	4.975	4.975	4.917	4.935	4.935	110
Oct 06, 2003	4.810	4.905	4.805	4.905	4.905	120
Sep 29, 2003	5.200	5.200	4.830	4.830	4.830	52
Sep 22, 2003	5.345	5.360	5.137	5.137	5.137	587
Sep 15, 2003	5.220	5.350	5.090	5.282	5.282	783
Sep 08, 2003	5.100	5.365	5.089	5.199	5.199	594
Sep 01, 2003	5.135	5.170	4.970	5.129	5.129	1,483
Aug 25, 2003	4.988	5.180	4.988	5.109	5.109	30,544
Aug 18, 2003	4.923	5.018	4.923	4.993	4.993	10
Aug 11, 2003	4.996	5.031	4.820	4.923	4.923	9
Aug 04, 2003	5.016	5.034	4.936	4.988	4.988	5
Jul 28, 2003	5.120	5.190	5.056	5.093	5.093	8
Jul 21, 2003	4.760	5.175	4.744	5.070	5.070	408
Jul 14, 2003	4.780	4.800	4.640	4.724	4.724	516
Jul 07, 2003	4.680	4.880	4.655	4.798	4.798	996
Jun 30, 2003	4.505	4.685	4.495	4.682	4.682	2,828
Jun 23, 2003	4.520	4.562	4.490	4.505	4.505	26,855
Jun 16, 2003	4.607	4.607	4.525	4.525	4.525	19,501
Jun 09, 2003	4.511	4.650	4.463	4.570	4.570	43
Jun 02, 2003	4.501	4.538	4.490	4.538	4.538	19
May 26, 2003	4.665	4.665	4.526	4.526	4.526	78
May 19, 2003	4.815	4.840	4.625	4.639	4.639	298
May 12, 2003	4.785	4.880	4.750	4.782	4.782	133
May 05, 2003	4.800	4.840	4.729	4.787	4.787	458
Apr 28, 2003	4.578	4.800	4.545	4.784	4.784	31,277
Apr 21, 2003	4.460	4.643	4.460	4.630	4.630	-
Apr 14, 2003	4.500	4.534	4.466	4.466	4.466	2
Apr 07, 2003	4.419	4.489	4.419	4.489	4.489	13
Mar 31, 2003	4.461	4.461	4.398	4.411	4.411	-
Mar 24, 2003	4.380	4.429	4.350	4.429	4.429	51
Mar 17, 2003	4.580	4.580	4.346	4.346	4.346	413
Mar 10, 2003	4.685	4.685	4.500	4.527	4.527	143
Mar 03, 2003	4.580	4.690	4.575	4.676	4.676	535
Feb 24, 2003	4.713	4.713	4.540	4.585	4.585	12,881
Feb 17, 2003	4.551	4.663	4.551	4.663	4.663	-
Feb 10, 2003	4.596	4.596	4.503	4.531	4.531	36
Feb 03, 2003	4.828	4.911	4.646	4.646	4.646	-
Jan 27, 2003	4.825	4.870	4.800	4.853	4.853	20
Jan 20, 2003	4.808	4.875	4.760	4.875	4.875	8
Jan 13, 2003	4.830	4.830	4.753	4.798	4.798	6
Jan 06, 2003	4.880	4.899	4.804	4.859	4.859	628
Dec 30, 2002	4.700	4.892	4.662	4.892	4.892	5
Dec 23, 2002	4.655	4.712	4.630	4.712	4.712	21
Dec 16, 2002	4.690	4.740	4.610	4.630	4.630	870
Dec 09, 2002	4.600	4.780	4.540	4.704	4.704	350
Dec 02, 2002	4.425	4.680	4.400	4.632	4.632	564
Nov 25, 2002	4.471	4.490	4.405	4.414	4.414	15,191
Nov 18, 2002	4.535	4.545	4.466	4.541	4.541	-
Nov 11, 2002	4.560	4.604	4.554	4.573	4.573	-
Nov 04, 2002	4.481	4.544	4.470	4.526	4.526	6
Oct 28, 2002	4.404	4.502	4.404	4.484	4.484	-
Oct 21, 2002	4.344	4.404	4.344	4.399	4.399	1
Oct 14, 2002	4.298	4.358	4.298	4.352	4.352	115
Oct 07, 2002	4.438	4.438	4.273	4.308	4.308	74
Sep 30, 2002	4.530	4.530	4.470	4.475	4.475	226
Sep 23, 2002	4.627	4.655	4.485	4.487	4.487	71
Sep 16, 2002	4.545	4.670	4.520	4.629	4.629	253
Sep 09, 2002	4.530	4.625	4.510	4.554	4.554	95
Sep 02, 2002	4.461	4.570	4.430	4.512	4.512	728
Aug 26, 2002	4.435	4.560	4.420	4.437	4.437	6,175
Aug 19, 2002	4.402	4.462	4.402	4.420	4.420	-
Aug 12, 2002	4.590	4.590	4.455	4.490	4.490	-
Aug 05, 2002	4.630	4.672	4.610	4.667	4.667	-
Jul 29, 2002	4.680	4.690	4.580	4.590	4.590	2
Jul 22, 2002	5.050	5.070	4.610	4.661	4.661	314
Jul 15, 2002	5.140	5.140	4.970	5.063	5.063	823
Jul 08, 2002	4.890	5.110	4.890	5.046	5.046	314
Jul 01, 2002	4.845	4.980	4.800	4.935	4.935	683
Jun 24, 2002	4.864	4.890	4.800	4.833	4.833	13,882
Jun 17, 2002	4.820	4.867	4.820	4.852	4.852	6
Jun 10, 2002	4.903	4.920	4.800	4.847	4.847	914
Jun 03, 2002	5.068	5.150	4.933	4.971	4.971	65
May 27, 2002	4.890	5.026	4.840	5.026	5.026	2
May 20, 2002	4.680	4.910	4.680	4.857	4.857	105
May 13, 2002	4.680	4.710	4.580	4.654	4.654	67
May 06, 2002	4.590	4.670	4.565	4.658	4.658	1,069
Apr 29, 2002	4.650	4.660	4.505	4.597	4.597	2,750
Apr 22, 2002	4.538	4.647	4.538	4.647	4.647	7,459
